house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
9747,2,HOUSE,HOUSE,Deurne,2100,De Sossastraat,7,,1,2.0,279000.0,0,0,0.0,0,0,AS_NEW,1,27,0,88.0,157.0,88.0,UnderOption
18474,1,APARTMENT,APARTMENT,HALLE,1500,Werlstraat,2,38,1,2.0,259000.0,0,1,19.0,0,0,,0,0,0,,55.0,,
1953,3,APARTMENT,DUPLEX,WATERMAEL-BOITSFORT,1170,Avenue Emile Van Becelaere,24,A,0,4.0,495000.0,0,1,80.0,1,1,,1,100,0,,145.0,,
9120,2,APARTMENT,APARTMENT,DEURNE,2100,Bosschaert de Bouwellei,31,1V,1,2.0,169500.0,0,0,0.0,0,0,GOOD,0,0,0,,71.0,,UnderOption
15505,2,APARTMENT,APARTMENT,Gent,9000,Filaturestraat,2,401,0,,370000.0,0,1,14.0,0,0,GOOD,0,0,0,,95.0,,
14282,2,APARTMENT,APARTMENT,Bruxelles,1000,,,,1,2.0,395000.0,0,1,12.0,0,0,AS_NEW,0,0,0,,95.0,,
14978,4,HOUSE,VILLA,Zottegem,9620,Opstalstraat,2,,1,,745000.0,0,0,0.0,1,1,TO_BE_DONE_UP,0,0,1,2437.0,435.0,2437.0,
6944,3,APARTMENT,APARTMENT,Antwerpen Berchem,2600,Frans de Vriendtstraat,34,56,1,4.0,244000.0,0,1,12.0,0,0,AS_NEW,0,0,0,,100.0,,UnderOption
9965,4,HOUSE,VILLA,Neupré,4121,Drève Du Bois De Neuville,86,,1,4.0,569000.0,0,1,60.0,0,0,GOOD,1,1500,0,2030.0,240.0,2030.0,UnderOption
7827,6,HOUSE,APARTMENT_BLOCK,Forest,1190,,,,1,2.0,750000.0,0,0,0.0,0,0,GOOD,0,0,0,130.0,480.0,130.0,
2513,1,APARTMENT,APARTMENT,Knokke-Zoute,8300,Van Bunnenplein,30,42,1,2.0,448000.0,0,0,0.0,0,0,JUST_RENOVATED,0,0,0,,36.0,,
6731,0,APARTMENT,FLAT_STUDIO,Leuven,3000,Prosper Poulletlaan,4,502,0,,199000.0,0,0,0.0,0,0,GOOD,0,0,0,,33.0,,
5560,3,HOUSE,HOUSE,IXELLES,1050,,,,1,2.0,2150000.0,0,1,65.0,1,1,JUST_RENOVATED,0,0,0,336.0,311.0,336.0,
19834,3,APARTMENT,APARTMENT,Knokke-Heist,8300,,,,1,,975000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,110.0,,
7860,2,HOUSE,HOUSE,Willebroek,2830,Appeldonkstraat,79,,0,2.0,128000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,175.0,,175.0,PublicSale
17278,2,APARTMENT,APARTMENT,Brugge,8000,Scheepsdaelelaan,1 A,0.2,0,,445000.0,0,0,0.0,0,0,GOOD,0,0,0,,82.0,,
11030,2,APARTMENT,APARTMENT,Knokke,8300,Leopoldlaan,156,51,0,,985000.0,1,1,,0,0,GOOD,0,0,0,,70.0,,
4700,2,HOUSE,HOUSE,Torhout,8820,Lichterveldestraat,52,,0,2.0,198000.0,0,1,,0,0,AS_NEW,0,0,0,286.0,109.0,286.0,UnderOption
19332,3,HOUSE,HOUSE,MOERBEKE,9500,Heuvelstraat,127,,0,3.0,430000.0,0,1,,0,0,,0,0,0,0.0,189.0,0.0,
2233,3,APARTMENT,APARTMENT,Wondelgem,9032,Kineastlaan,14,,0,,255000.0,0,1,,0,0,,0,0,0,,93.0,,UnderOption
11241,2,APARTMENT,APARTMENT,Zolder,3550,Dorpsstraat,51,0001,0,,265000.0,0,1,,0,0,GOOD,0,0,0,,104.0,,
10293,4,HOUSE,HOUSE,Oostkamp,8020,Loppemsestraat,13B,,0,,475000.0,0,0,0.0,0,0,GOOD,0,0,0,202.0,155.0,202.0,
18798,1,APARTMENT,SERVICE_FLAT,Eeklo,9900,Tieltsesteenweg,75,0105.,1,,202500.0,0,1,10.0,0,0,GOOD,0,0,0,,74.0,,
7960,4,HOUSE,HOUSE,Eernegem,8480,Mitswegestraat,15 A,,0,4.0,249000.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,979.0,,979.0,
1178,4,HOUSE,HOUSE,FLEURUS,6224,,,,1,4.0,320000.0,0,1,30.0,1,1,AS_NEW,1,300,0,640.0,140.0,640.0,
12897,2,APARTMENT,APARTMENT,DEINZE,9800,,,,1,2.0,210000.0,0,0,0.0,0,0,GOOD,0,0,0,,98.0,,UnderOption
16101,3,HOUSE,HOUSE,Lanaken,3620,Briegdenstraat,30,,1,3.0,609000.0,0,1,169.0,1,1,AS_NEW,1,629,0,1163.0,274.0,1163.0,
12872,3,HOUSE,HOUSE,Braine-le-Château,1440,Rue François Gérard,24,,1,4.0,350000.0,0,0,0.0,0,0,GOOD,1,800,0,893.0,161.0,893.0,
9213,4,HOUSE,HOUSE,Namur,5000,Clos des Lauriers,376,a,1,2.0,385000.0,0,1,20.0,0,0,,1,210,0,350.0,190.0,350.0,
11490,0,APARTMENT,FLAT_STUDIO,Blankenberge,8370,De Wandelaar,31,I 1,0,,119000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,27.0,,
11940,3,HOUSE,HOUSE,Roeselare,8800,Albert Biesbrouckstraat,11,,1,,398000.0,0,0,0.0,0,0,GOOD,0,0,0,277.0,143.0,277.0,
15004,2,APARTMENT,APARTMENT,Molenbeek-saint-jean,1080,Rue du Korenbeek,6,,1,2.0,210000.0,0,1,8.0,0,0,GOOD,0,0,0,,69.0,,
17974,5,HOUSE,HOUSE,Nieuwpoort,8620,,,,1,,325000.0,1,0,0.0,0,0,GOOD,0,0,0,140.0,114.0,140.0,
13496,3,APARTMENT,APARTMENT,Hoogstraten,2320,Burgemeester J. Van Aperenstraat,32,9,0,,375000.0,0,0,0.0,0,0,GOOD,0,0,0,,140.0,,
4240,3,HOUSE,HOUSE,Aartrijke,8211,Aartrijksestraat,135,,0,,249000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,713.0,,713.0,
5425,4,HOUSE,HOUSE,La Roche-en-Ardenne,6980,rue de l'Eglise,28,,0,2.0,225000.0,0,0,0.0,0,0,,1,600,0,690.0,127.0,690.0,
7443,1,APARTMENT,APARTMENT,Oostende,8400,Henegouwenstraat,8,,0,,269000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,,,
3401,4,HOUSE,HOUSE,Profondeville,5170,,,,1,4.0,385000.0,0,1,30.0,0,0,TO_RENOVATE,1,700,0,959.0,150.0,959.0,
7492,4,HOUSE,HOUSE,Knokke-Heist,8300,,,,1,2.0,1495000.0,0,1,,0,0,JUST_RENOVATED,1,500,0,500.0,280.0,500.0,
17626,3,HOUSE,HOUSE,De Haan,8420,Heidelaan,31,,1,3.0,395000.0,0,1,40.0,1,1,,1,162,0,345.0,180.0,345.0,
1550,4,HOUSE,HOUSE,Rochefort,5580,Rue de la Wamme,27,,1,2.0,179000.0,0,1,60.0,0,0,GOOD,1,161,0,161.0,146.0,161.0,UnderOption
1011,3,APARTMENT,APARTMENT,Roeselare,8800,Stationsdreef,70,2,1,,159000.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,,123.0,,
18719,3,HOUSE,HOUSE,Mouscron,7700,Reckem,15,,0,,329000.0,0,0,0.0,0,0,,1,216,0,0.0,152.0,0.0,
15552,3,HOUSE,HOUSE,Oudenaarde,9700,Axelwalle,45,,0,3.0,430000.0,0,1,,0,0,,0,0,0,516.0,156.0,516.0,
10931,2,APARTMENT,PENTHOUSE,Bruxelles,1000,Rue du Poinçon,53,261,1,2.0,795000.0,1,1,101.0,0,0,AS_NEW,0,0,0,,202.0,,
16780,2,APARTMENT,APARTMENT,Zedelgem,8210,"Torhoutsesteenweg,",206,1.01,0,,349518.0,0,1,12.0,0,0,GOOD,0,0,0,,119.0,,
5095,3,HOUSE,HOUSE,Kampenhout,1910,Peperstraat,67,,1,4.0,540000.0,0,1,,0,0,,1,497,0,497.0,256.0,497.0,
648,2,APARTMENT,APARTMENT,Merelbeke,9820,Potaardeberg,22,,1,,299000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,,155.0,,
14388,4,HOUSE,HOUSE,Deinze,9800,Melkweglaan,6,,0,3.0,375000.0,0,1,,0,0,AS_NEW,0,0,0,450.0,223.0,450.0,
11054,4,HOUSE,HOUSE,Keerbergen,3140,Nieuwstraat,157,,0,4.0,1530000.0,0,1,,0,0,AS_NEW,0,0,0,5185.0,528.0,5185.0,
4975,3,HOUSE,HOUSE,Athus,6791,,,,0,3.0,325000.0,0,1,28.0,0,0,GOOD,0,0,0,200.0,102.0,200.0,
724,3,HOUSE,HOUSE,Halle,1500,Kerkhoflaan,27,,0,3.0,360000.0,0,1,,0,0,AS_NEW,0,0,0,336.0,130.0,336.0,
19628,2,APARTMENT,APARTMENT,Deerlijk,8540,Harelbekestraat,"4,12,0301",,1,,455000.0,0,0,0.0,0,0,,0,0,0,,113.0,,
13094,3,HOUSE,HOUSE,Ninove,9400,Eichemstraat,62,,1,4.0,750000.0,0,1,,0,0,GOOD,1,1,0,2981.0,295.0,2981.0,
8742,2,HOUSE,HOUSE,Hamme (9220),9220,Theet,24,,1,,325500.0,0,0,0.0,0,0,,0,0,0,681.0,226.0,681.0,
8169,1,HOUSE,HOUSE,FLEURUS,6220,,,,0,4.0,200000.0,0,0,0.0,1,1,,0,0,0,1800.0,420.0,1800.0,UnderOption
13421,1,APARTMENT,FLAT_STUDIO,Waregem,8790,Holstraat,44,,1,,115000.0,0,0,0.0,0,0,JUST_RENOVATED,0,0,0,,37.0,,
6860,6,HOUSE,HOUSE,Knokke-Heist,8301,Elizabetlaan,276,,0,4.0,875000.0,0,0,0.0,0,0,GOOD,0,0,0,0.0,215.0,0.0,
331,2,APARTMENT,PENTHOUSE,ANTWERPEN,2000,Italiëlei,55,V7,1,2.0,399000.0,0,1,50.0,0,0,GOOD,0,0,0,,107.0,,
7027,3,HOUSE,HOUSE,Kortrijk,8500,Izegemsestraat,86,,0,4.0,195000.0,0,0,0.0,0,0,,0,0,0,213.0,213.0,213.0,
15727,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Paul Parmentierlaan,88,0.1,1,2.0,495000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,117.0,,
8700,2,HOUSE,HOUSE,Ivoz-Ramet,4400,Chaussée de Ramioul,300,,1,3.0,230000.0,0,1,32.0,1,1,,1,176,0,415.0,91.0,415.0,
210,2,APARTMENT,APARTMENT,BORSBEEK,2150,Wenigerstraat,27,,1,2.0,199000.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,,81.0,,
19586,2,APARTMENT,APARTMENT,Nivelles,1400,,,,0,2.0,170000.0,0,1,6.0,0,0,,0,0,0,,85.0,,UnderOption
13938,2,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Montagne au chaudron,7,,1,2.0,339000.0,0,1,9.0,0,0,GOOD,0,0,0,,95.0,,UnderOption
6345,5,HOUSE,HOUSE,Somme-Leuze ( Baillonville ),5377,route de Marche,5,,0,4.0,450000.0,0,0,0.0,0,0,,0,0,0,1500.0,286.0,1500.0,
1779,1,APARTMENT,APARTMENT,Antwerpen,2000,Pompstraat,33,,0,2.0,255000.0,0,0,0.0,0,0,GOOD,0,0,0,,55.0,,
14773,4,APARTMENT,APARTMENT,Antwerpen,2000,Entrepotkaai,16,,1,2.0,1675000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,300.0,,
3543,2,APARTMENT,APARTMENT,Etterbeek,1040,,,,0,2.0,280000.0,0,1,2.0,0,0,GOOD,0,0,0,,85.0,,
1441,3,HOUSE,HOUSE,Aalst,9310,Kloosterstraat,3,,1,3.0,298000.0,0,1,,0,0,GOOD,0,0,0,390.0,170.0,390.0,
10708,3,HOUSE,HOUSE,Neufchâteau,6840,Voie du Charbonnier,17,,1,4.0,289500.0,0,0,0.0,0,0,GOOD,0,0,0,660.0,110.0,660.0,
2869,3,HOUSE,APARTMENT_BLOCK,Forest,1190,Avenue Van Volxem,4,,1,2.0,445000.0,0,1,,0,0,GOOD,0,0,0,143.0,143.0,143.0,
2434,2,APARTMENT,APARTMENT,Watermael-Boitsfort,1170,Drève de La Brise,22,,0,3.0,290000.0,0,1,2.0,0,0,TO_RENOVATE,0,0,0,,71.0,,UnderOption
6830,3,HOUSE,HOUSE,Tournai,7500,Avenue Henri Paris,13,,1,2.0,149000.0,0,0,0.0,0,0,TO_RESTORE,0,0,0,85.0,174.0,85.0,UnderOption
4793,2,APARTMENT,APARTMENT,Brugge,8000,Pannebekestraat,25,3,0,,189000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,70.0,,
9421,2,APARTMENT,APARTMENT,MERKSEM,2170,Laarsebaan,1,3,1,4.0,219000.0,0,1,2.0,0,0,JUST_RENOVATED,0,0,0,,96.0,,UnderOption
19899,3,HOUSE,HOUSE,Zulte,9870,Sparrenstraat,2a,,0,,494237.0,0,0,0.0,0,0,,0,0,0,0.0,,0.0,
16880,3,APARTMENT,APARTMENT,Ternat,1740,Statiestraat,97,11,1,2.0,335000.0,0,1,5.0,0,0,AS_NEW,0,0,0,,110.0,,UnderOption
6475,1,APARTMENT,APARTMENT,GANSHOREN,1083,,,,1,,210000.0,0,0,0.0,0,0,JUST_RENOVATED,0,0,0,,72.0,,UnderOption
9506,1,APARTMENT,FLAT_STUDIO,Leuven,3000,Fonteinstraat,135,604,1,,235000.0,0,1,2.0,0,0,JUST_RENOVATED,0,0,0,,33.0,,
15219,4,HOUSE,VILLA,Oostduinkerke,8670,Prinses Charlottestraat,7,,0,,825000.0,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1082.0,,1082.0,
11968,1,APARTMENT,APARTMENT,Anzegem,8570,Kerkstraat,60,001,1,,173000.0,0,1,,0,0,GOOD,0,0,0,,60.0,,
19817,3,HOUSE,HOUSE,Schepdaal,1703,Biesbeekstraat,7,,0,2.0,160000.0,0,0,0.0,0,0,,0,0,0,196.0,,196.0,PublicSale
13460,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Bayauxlaan,62,2,1,2.0,1335000.0,0,1,15.0,0,0,AS_NEW,0,0,0,,95.0,,
10,3,HOUSE,HOUSE,Erembodegem,9320,Plataanlaan,19,,0,,349000.0,0,0,0.0,0,0,GOOD,1,240,0,437.0,173.0,437.0,
11960,1,APARTMENT,FLAT_STUDIO,Kortrijk,8500,Handelskaai,1F,62,1,,145000.0,0,1,16.0,0,0,TO_RENOVATE,0,0,0,,37.0,,
820,4,HOUSE,HOUSE,Oudenaarde,9700,Heurnestraat,68,,0,3.0,315000.0,0,0,0.0,0,0,GOOD,0,0,0,215.0,139.0,215.0,
10977,3,APARTMENT,APARTMENT,Heist-aan-Zee,8301,Graaf d'Ursellaan,5,61,1,2.0,685000.0,0,1,6.0,0,0,JUST_RENOVATED,0,0,0,,112.0,,
19680,3,HOUSE,HOUSE,Knesselare,9910,Karabiniersstraat,lot 2,,0,4.0,456180.0,0,0,0.0,0,0,GOOD,0,0,0,388.0,193.0,388.0,
8184,3,APARTMENT,APARTMENT,Knokke,8300,,,,0,,1795000.0,0,0,0.0,0,0,,0,0,0,,,,
9895,3,HOUSE,HOUSE,Izegem,8870,Roeselaarsestraat,94,,0,,199000.0,0,1,,0,0,GOOD,0,0,0,234.0,168.0,234.0,
458,4,HOUSE,HOUSE,Tervuren,3080,Tabakbergstraat,28,,0,2.0,580000.0,0,1,20.0,0,0,,0,0,0,170.0,202.0,170.0,
16508,3,HOUSE,MIXED_USE_BUILDING,Zele,9240,Kalvariestraat,4,,0,4.0,1149000.0,0,1,42.0,0,0,,0,0,0,3581.0,480.0,3581.0,
19685,3,APARTMENT,APARTMENT,Knokke-Heist,8300,,,,0,2.0,1450000.0,0,1,,0,0,AS_NEW,0,0,0,,110.0,,
9849,5,HOUSE,HOUSE,Willebroek,2830,,,,0,,249000.0,0,1,,0,0,GOOD,0,0,0,205.0,162.0,205.0,
3457,2,HOUSE,APARTMENT_BLOCK,Visé,4600,Rue de la Fontaine,40,,1,3.0,365000.0,0,1,,0,0,GOOD,0,0,0,245.0,148.0,245.0,
19465,3,HOUSE,HOUSE,Limelette,1342,,,,1,3.0,395000.0,0,1,30.0,0,0,,1,204,0,204.0,126.0,204.0,UnderOption
18313,2,APARTMENT,GROUND_FLOOR,Knokke-Heist,8300,Duinviooltjesstraat,31,1A,0,2.0,897000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,85.0,,
661,0,APARTMENT,FLAT_STUDIO,MIDDELKERKE,8430,Rozenlaan,1,0204,1,,115000.0,1,0,0.0,0,0,GOOD,0,0,0,,35.0,,
18673,0,APARTMENT,FLAT_STUDIO,SCHAERBEEK,1030,,,,1,2.0,165000.0,0,0,0.0,0,0,JUST_RENOVATED,0,0,0,,35.0,,UnderOption
12928,2,APARTMENT,APARTMENT,Sint-Idesbald,8670,H. Christiaenlaan,57b,B,0,,450000.0,0,1,,0,0,GOOD,0,0,0,,,,
11094,3,HOUSE,HOUSE,Helkijn,8587,Doornikseweg,27,,0,,365000.0,0,0,0.0,0,0,GOOD,0,0,0,322.0,203.0,322.0,
17226,4,HOUSE,VILLA,Uccle,1180,Avenue de la Sapinière,49,,0,4.0,795000.0,0,0,0.0,0,0,GOOD,0,0,0,694.0,269.0,694.0,
942,4,HOUSE,VILLA,Lokeren,9160,Antwerpse Steenweg,58,,0,4.0,698000.0,0,0,0.0,1,1,AS_NEW,0,0,1,1050.0,361.0,1050.0,
2739,3,HOUSE,HOUSE,Heist-op-den-Berg,2220,Molenstraat,85,,1,,298000.0,0,0,0.0,0,0,,0,0,0,115.0,198.0,115.0,
9606,3,APARTMENT,APARTMENT,CHARLEROI,6000,Rue de la Neuville,62,4,1,,149000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,116.0,,
19158,3,HOUSE,HOUSE,Overijse,3090,Frans Verbeekstraat,64,,1,3.0,615000.0,0,1,,0,0,,0,0,1,408.0,190.0,408.0,
15675,2,APARTMENT,APARTMENT,Vilvoorde,1800,Etienne Blondieaustraat,29,1/1,1,2.0,299000.0,0,1,9.0,0,0,,0,0,0,,100.0,,
16225,3,HOUSE,HOUSE,Dendermonde,9200,Broekkouter,81,,1,4.0,729000.0,0,1,40.0,0,0,AS_NEW,1,2229,0,2429.0,400.0,2429.0,
18266,2,APARTMENT,APARTMENT,Mechelen,2800,Loe Lindemansplein,1,403,1,,370000.0,0,1,,0,0,AS_NEW,0,0,0,,89.0,,
19534,2,APARTMENT,GROUND_FLOOR,Aalst,9300,-,-,,0,3.0,304580.0,0,1,16.0,0,0,,1,228,0,,107.0,,
4070,1,APARTMENT,PENTHOUSE,Sint-Idesbald,8670,Lucionplein,1,,0,,325000.0,0,1,,0,0,GOOD,0,0,0,,,,
1401,6,HOUSE,HOUSE,ZWALM,9630,Heuvelgem,30,,1,4.0,495000.0,0,0,0.0,0,0,GOOD,0,0,0,1254.0,357.0,1254.0,UnderOption
7690,0,HOUSE,HOUSE,Zonhoven,3520,Houthalenseweg,81,,0,4.0,229000.0,0,0,0.0,0,0,,0,0,0,1390.0,1390.0,1390.0,
8222,3,APARTMENT,APARTMENT,Wilrijk,2610,Pastoor Bauwenslaan,29,V4 L 9,1,2.0,249000.0,0,1,3.0,0,0,GOOD,0,0,0,,112.0,,
8122,10,HOUSE,APARTMENT_BLOCK,Bruxelles  1,1000,,,,0,2.0,1900000.0,0,0,0.0,0,0,,0,0,0,0.0,780.0,0.0,
6364,5,HOUSE,VILLA,Schilde,2970,Ter Maelenbaan,27,,1,4.0,875000.0,0,1,,1,1,GOOD,0,0,1,1309.0,350.0,1309.0,
5794,5,HOUSE,VILLA,Grimbergen,1850,Zilvermeeuwlaan,20,,0,4.0,995000.0,0,0,0.0,0,0,GOOD,0,0,0,1150.0,324.0,1150.0,
3678,4,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,Place de la Sainte-Famille,20,,1,2.0,445000.0,0,1,11.0,0,0,TO_BE_DONE_UP,0,0,0,,137.0,,UnderOption
6567,2,HOUSE,HOUSE,Boechout,2530,Groenstraat,43,,0,3.0,695000.0,0,0,0.0,0,0,,0,0,0,1274.0,150.0,1274.0,
14511,2,APARTMENT,APARTMENT,Zellik,1731,Jan Longinstraat,3,,1,,292030.0,0,1,16.0,0,0,AS_NEW,0,0,0,,76.0,,
13784,5,HOUSE,VILLA,Deux-Acren,7864,Chevauchoire de Viane,101,,1,4.0,575000.0,0,1,,0,0,AS_NEW,0,0,0,3110.0,750.0,3110.0,
10967,2,APARTMENT,APARTMENT,BORNEM,2880,Bovenstraat,78,2.1,1,3.0,297000.0,0,1,22.0,0,0,GOOD,0,0,0,,106.0,,
11794,1,APARTMENT,APARTMENT,OOSTROZEBEKE,8780,Leegstraat,2,2,0,2.0,92500.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,,70.0,,
13885,2,APARTMENT,APARTMENT,Blankenberge,8370,Van Monsstraat,4,0101,0,,262500.0,1,1,11.0,0,0,,0,0,0,,74.0,,
5188,3,APARTMENT,APARTMENT,Uccle,1180,,,,1,2.0,800000.0,0,1,8.0,0,0,AS_NEW,0,0,0,,170.0,,
15073,4,HOUSE,HOUSE,Humbeek,1851,Burgemeester Jan Willemsstraat,8,,0,3.0,495000.0,0,0,0.0,0,0,,0,0,0,192.0,176.0,192.0,
1108,4,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Avenue Général de Longueville,4,,1,2.0,475000.0,0,1,12.0,0,0,TO_BE_DONE_UP,0,0,0,,167.0,,UnderOption
17516,2,APARTMENT,APARTMENT,Antwerpen,2020,,,,1,,249000.0,0,1,5.0,0,0,AS_NEW,0,0,0,,106.0,,
10306,4,HOUSE,VILLA,Knokke-Heist,8300,Graaf jansdijk,149,,0,,1295000.0,0,1,,0,0,GOOD,0,0,0,200.0,274.0,200.0,
3230,1,APARTMENT,APARTMENT,Marche-en-Famenne,6900,Avenue de la Toison d'Or,17,14,1,,135000.0,0,1,,0,0,TO_RENOVATE,0,0,0,,71.0,,UnderOption
12896,3,HOUSE,HOUSE,Assenede,9960,Vier Ambachtenstraat,10,,0,4.0,690000.0,0,1,20.0,0,0,AS_NEW,0,0,0,1102.0,358.0,1102.0,
17486,4,HOUSE,HOUSE,Avelgem,8581,Kaaistraat,32,,0,4.0,445000.0,0,0,0.0,0,0,AS_NEW,0,0,0,440.0,,440.0,
13366,3,HOUSE,HOUSE,Eeklo,9900,AVS-straat,46,,1,,379000.0,0,0,0.0,0,0,GOOD,0,0,0,275.0,117.0,275.0,
11514,2,APARTMENT,APARTMENT,NIEUWPOORT,8620,Albert I laan,282,,1,2.0,295000.0,1,1,5.0,0,0,TO_BE_DONE_UP,0,0,0,,65.0,,
16394,3,HOUSE,HOUSE,Oostende,8400,Torhoutsesteenweg,216,,0,4.0,219000.0,0,1,,0,0,TO_BE_DONE_UP,0,0,0,91.0,135.0,91.0,
5838,2,HOUSE,HOUSE,Dendermonde,9200,Broekkantstraat,170,,0,3.0,197000.0,0,1,,0,0,TO_BE_DONE_UP,0,0,0,125.0,142.0,125.0,UnderOption
4326,2,APARTMENT,APARTMENT,Tienen,3300,Broekstraat,18,4,1,2.0,225000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,90.0,,
15064,3,HOUSE,VILLA,Chaumont-Gistoux,1325,Clos de la Cuterelle,8,,1,4.0,550000.0,0,1,,0,0,GOOD,0,0,0,1368.0,209.0,1368.0,
1780,4,HOUSE,HOUSE,Spa,4900,Chemin du Pré Leftay,32,,1,4.0,595000.0,0,1,18.0,0,0,GOOD,1,2908,1,3094.0,214.0,3094.0,
2555,3,HOUSE,HOUSE,Lede,9340,Bredestraat,89,,1,2.0,165000.0,0,1,,0,0,TO_RENOVATE,0,0,0,103.0,98.0,103.0,
2689,2,APARTMENT,APARTMENT,Woluwe-Saint-Pierre,1150,Drève des Brulés,1,,1,2.0,325000.0,0,1,9.0,0,0,GOOD,0,0,0,,100.0,,
1040,2,APARTMENT,APARTMENT,Anderlecht,1070,Rue de la Vérité,45A,,1,2.0,215000.0,0,1,3.0,0,0,GOOD,0,0,0,,87.0,,UnderOption
18739,5,APARTMENT,APARTMENT,Knokke-Heist,8300,Paul Parmentierlaan,64,42,0,2.0,845000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,145.0,,
1564,1,APARTMENT,APARTMENT,Antwerpen,2060,Lange Lobroekstraat,169,GVL A,1,2.0,180000.0,0,1,8.0,0,0,JUST_RENOVATED,0,0,0,,72.0,,
16996,4,APARTMENT,DUPLEX,Knokke,8300,Paul Parmentierlaan,0,,0,2.0,3695000.0,0,1,25.0,0,0,AS_NEW,0,0,0,,273.0,,
554,2,APARTMENT,GROUND_FLOOR,LAEKEN (BRU.),1020,,,,1,2.0,250000.0,0,1,3.0,0,0,GOOD,1,90,0,,82.0,,
3075,4,HOUSE,HOUSE,Brugge,8000,Boomgaardstraat,10,,0,2.0,545000.0,0,1,,0,0,GOOD,0,0,0,106.0,312.0,106.0,
16669,3,HOUSE,VILLA,Balen,2490,Wolfsdonken,10,,0,4.0,949000.0,0,0,0.0,0,0,GOOD,0,0,0,3424.0,300.0,3424.0,
4472,2,APARTMENT,APARTMENT,Wetteren,9230,Nieuwstraat,8A,,1,2.0,199000.0,0,1,,0,0,TO_RENOVATE,0,0,0,,146.0,,
7529,4,HOUSE,HOUSE,Lievegem,9920,Veldstraat,23,,0,4.0,325000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,1350.0,321.0,1350.0,PublicSale
12725,1,APARTMENT,APARTMENT,Heist-aan-Zee,8301,Kursaalstraat,4,41,1,,275000.0,0,0,0.0,0,0,GOOD,0,0,0,,78.0,,
17843,7,HOUSE,HOUSE,Braine-l'Alleud,1420,,,,1,4.0,1990000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,5000.0,600.0,5000.0,
14761,2,APARTMENT,APARTMENT,Kapellen,2950,Meidoornlaan,4,2,1,3.0,259000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,82.0,,
14621,3,HOUSE,HOUSE,Ittre,1460,Virginal Samme,1,,1,,460000.0,0,0,0.0,0,0,GOOD,0,0,0,457.0,221.0,457.0,
1411,2,APARTMENT,APARTMENT,Knokke,8300,Kustlaan,145,63,0,,2595000.0,0,1,,0,0,JUST_RENOVATED,0,0,0,,115.0,,
14213,2,APARTMENT,PENTHOUSE,Gent,9000,Hubert Frère-Orbanlaan,469,8A,0,,397000.0,0,1,21.0,0,0,,0,0,0,,,,
17471,3,HOUSE,HOUSE,Ravels Poppel,2382,Voortjesweg,20,B,0,4.0,1225000.0,0,1,,0,0,GOOD,0,0,0,2226.0,400.0,2226.0,
13343,2,APARTMENT,APARTMENT,Machelen,1830,Constant Hansoulstraat 51/bus 1,51,1,1,2.0,349000.0,0,1,12.0,0,0,AS_NEW,1,150,0,,90.0,,
4605,4,HOUSE,HOUSE,Namur,5000,,,,1,2.0,450000.0,0,1,50.0,0,0,GOOD,1,150,0,290.0,235.0,290.0,
9410,5,HOUSE,HOUSE,Diepenbeek,3590,Dorpsstraat,31,,1,,275000.0,0,1,,0,0,TO_RENOVATE,0,0,0,129.0,240.0,129.0,
14415,3,HOUSE,VILLA,Boussu Hornu,7301,Rue du Tour,127,,1,4.0,315000.0,0,1,70.0,0,0,AS_NEW,1,600,0,1209.0,128.0,1209.0,UnderOption
7958,3,HOUSE,HOUSE,Zwijnaarde,9052,Krekelstraat,34,,0,3.0,225000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,577.0,,577.0,PublicSale
